z1,z2,z3,z4,z5,z6,z7,z8,f1,f2,f3,f4,f5,AE1_latent_0
1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,8.407060427766977,2.655223095810466,4.150722045367363,173.5724041548212,-0.0622042944213439,3.9318655
1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,9.208302820635843,7.525524850027998,4.436412225771164,182.6374796684623,-0.0893311238846512,3.91052
1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,10.046008939168203,12.183763300712029,4.720109727699634,190.1564742651944,-0.1138238029247988,3.889175
1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,10.920178783364058,16.6476378324123,5.000509003186179,195.7806269208008,-0.1368718217525489,3.8678296
1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,11.830812353223404,20.932720453244755,5.276304504264206,199.1552110888777,-0.1595813419947337,3.8464842
1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,12.777909648746244,25.052783635237265,5.54619068296712,199.93008413160769,-0.1830738308250097,3.825139
1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,13.761470669932578,29.02006733800752,5.808861991328325,197.77248445614987,-0.2086014044838476,3.8037937
1.35929648241206,1.35929648241206,1.35929648241206,1.35929648241206,1.35929648241206,1.35929648241206,1.35929648241206,1.35929648241206,14.781495416782402,32.84549827113867,6.063012881381224,192.38201823633773,-0.237703537924963,3.7824483
1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,15.837983889295725,36.53887129358903,6.307337805159226,183.5076394258232,-0.2724480007909542,3.7611032
1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,16.930936087472535,40.10900053487565,6.540531214695735,170.96625971315805,-0.3158377424114812,3.7397578
1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,18.060352011312844,43.56384610728274,6.761287562024155,154.66243168216005,-0.3725490494390243,3.7184124
1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,19.22623166081664,46.910620992441686,6.968301299177891,134.60833420306324,-0.4503392380099619,3.6970673
1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,20.42857503598394,50.15588171195824,7.16026687819035,110.94306298806669,-0.5627013889396013,3.6757221
1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,21.667382136814727,53.30560564753711,7.335878751094938,83.95000429140724,-0.7320312935297076,3.6543767
1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,22.942652963309005,56.365257302182016,7.493831369925052,54.07086319067672,-0.9603359165892826,3.6330314
1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,24.25438751546678,59.339845347884825,7.632819186714106,21.914751284021857,-0.3073928380055522,3.6116862
1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,25.60258579328805,62.23397195564655,7.751536653495501,-11.739362672803637,-0.0350202602292337,3.5903409
1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,26.98724779677281,65.05187562779146,7.8486782223026434,-45.9485434970377,0.6637782240425486,3.5689955
1.884422110552764,1.884422110552764,1.884422110552764,1.884422110552764,1.884422110552764,1.884422110552764,1.884422110552764,1.884422110552764,28.408373525921064,67.79746853331326,7.922938345168938,-79.62171094071354,0.9738960776601698,3.5476503
1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,29.865962980732807,70.4743691716691,7.973011474127792,-111.5467147785908,0.824196526993922,3.526305
1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,31.360016161208048,73.08593104935828,7.997592061212607,-140.4295454285962,0.7094209928070037,3.5049596
2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,32.89053306734678,75.63526793944965,7.995374558456788,-164.94592956881658,0.6376663029219781,3.4836144
2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,34.45751369914901,78.12527620130986,7.96505341789374,-183.8047332981346,0.5974024905248139,3.462269
2.1231155778894477,2.1231155778894477,2.1231155778894477,2.1231155778894477,2.1231155778894477,2.1231155778894477,2.1231155778894477,2.1231155778894477,36.06095805661473,80.55865456178282,7.905323091556871,-195.8215874007049,0.5815180969619799,3.4409237
2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,37.70086613974393,82.93792169659915,7.814878031479585,-199.99999519131757,0.5873023830496931,3.4195786
2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,39.37723794853664,85.26543189918885,7.692412689695292,-195.6159433752971,0.6156910979325259,3.3982332
2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,41.09007348299284,87.54338908126584,7.536621518237384,-182.3007978750601,0.6713584588198738,3.3768878
2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,42.83937274311255,89.77385931388302,7.346198969139275,-160.116144497701,0.763075491634768,3.3555427
2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,44.62513572889572,91.95878208781846,7.119839494434373,-129.61336759694265,0.8979238460211408,3.3341975
2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,46.44736244034242,94.09998044709306,6.856237546156075,-91.8703044490236,0.9966047166994296,3.3128521
2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,48.30605287745259,96.19917012829058,6.554087576337789,-48.497430190701095,-0.2990104412123839,3.2915068
2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,50.20120704022625,98.25796782048188,6.2120840370129216,-1.6068681423668427,-0.7320005615214618,3.2701616
2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,52.13282492866342,100.27789864537682,5.828921380214876,46.26079823619349,-0.2139975864493366,3.2488163
2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,54.10090654276407,102.26040294440836,5.403294057977067,92.25434967867558,-0.9995403648698604,3.2274709
2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,56.10545188252821,104.20684244840506,4.9338965223328834,133.37335740878686,-0.9164443628168102,3.2061257
2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,58.146460947955866,106.11850589604994,4.419423225315736,166.66794112141886,-0.8192622837883314,3.1847804
2.743718592964824,2.743718592964824,2.743718592964824,2.743718592964824,2.743718592964824,2.743718592964824,2.743718592964824,2.743718592964824,60.22393373904698,107.9966141591842,3.858568618959041,189.46683461657625,-0.7644204776011765,3.163435
2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,62.33787025580163,109.84232492600556,3.250027155296184,199.6188414071409,-0.7504393415255431,3.1420898
2.839195979899497,2.839195979899497,2.839195979899497,2.839195979899497,2.839195979899497,2.839195979899497,2.839195979899497,2.839195979899497,64.48827049821973,111.65673698714846,2.5924932863605967,195.72823341569267,-0.7759265358322279,3.1207445
2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,66.67513446630134,113.440894164382,1.8846614641856547,177.36108764261934,-0.8440843489336096,3.099399
2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,68.89846216004645,115.19578891709963,1.1252261408047843,145.1976311113284,-0.951519058772224,3.078054
2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,71.15825357945506,116.92236565779967,0.3128817682513762,101.10602343649796,-0.9600273617909,3.0567088
3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,73.45450872452716,118.62152380428816,-0.5536772014411611,48.11619663122627,0.7813324839256115,3.0353634
3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,75.78722759526273,120.29412059329968,-1.475756316239412,-9.721265782068354,-0.9729411774504104,3.014018
3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,78.15641019166183,121.9409736775715,-2.4546611241099825,-67.59666783326031,0.2813044125570426,2.992673
3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,80.56205651372441,123.56286352606767,-3.4916971730194604,-120.3162441903987,0.9969653035900506,2.9713275
3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,83.00416656145048,125.160535644991,-4.588170010934448,-162.76947781395222,0.9470214882539189,2.9499822
3.268844221105528,3.268844221105528,3.268844221105528,3.268844221105528,3.268844221105528,3.268844221105528,3.268844221105528,3.268844221105528,85.48274033484005,126.7347026354032,-5.745385185821544,-190.45256965664512,0.8827341184265073,2.928637
3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,87.99777783389308,128.28604610166977,-6.964648245647311,-199.9982794604552,0.8649428818606739,2.9072917
3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,90.5492790586096,129.81521842352063,-8.247264738378377,-189.652055181825,0.897257553903653,2.8859463
3.412060301507537,3.412060301507537,3.412060301507537,3.412060301507537,3.412060301507537,3.412060301507537,3.412060301507537,3.412060301507537,93.13724400898968,131.32284440325975,-9.59454021198135,-159.62962904945445,0.9702852177250564,2.8646011
3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,95.7616726850332,132.80952279853122,-11.00778021442278,-112.294058890342,0.9602340518279994,2.8432558
3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,98.4225650867402,134.27582775005322,-12.488290293669294,-52.10191768799653,-0.4449296836169915,2.8219104
3.555276381909548,3.555276381909548,3.555276381909548,3.555276381909548,3.555276381909548,3.555276381909548,3.555276381909548,3.555276381909548,101.11992121411072,135.7223101128403,-14.03737599768748,14.710610890035964,0.0610185781866402,2.8005652
3.603015075376885,3.603015075376885,3.603015075376885,3.603015075376885,3.603015075376885,3.603015075376885,3.603015075376885,3.603015075376885,103.85374106714474,137.14949869863875,-15.656342874443936,80.70149377684145,0.5342123919161995,2.7792199
3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,106.62402464584228,138.55790143658552,-17.34649647190524,138.0207594055841,-0.895621364760221,2.7578747
3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,109.43077195020328,139.94800645846902,-19.10914233803801,179.35937350923027,-0.9998932357125374,2.7365294
3.746231155778895,3.746231155778895,3.746231155778895,3.746231155778895,3.746231155778895,3.746231155778895,3.746231155778895,3.746231155778895,112.27398298022776,141.3202831143922,-20.945586020808825,198.94170118088343,-0.98934951801254,2.7151842
3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,115.15365773591576,142.67518292412498,-22.85713306818428,193.4293263552347,-0.99824560309012,2.6938388
3.841708542713568,3.841708542713568,3.841708542713568,3.841708542713568,3.841708542713568,3.841708542713568,3.841708542713568,3.841708542713568,118.06979621726724,144.01314046897488,-24.84508902813098,162.59449150596916,-0.9454541532848656,2.6724935
3.889447236180904,3.889447236180904,3.889447236180904,3.889447236180904,3.889447236180904,3.889447236180904,3.889447236180904,3.889447236180904,121.0223984242822,145.33457422858007,-26.910759448615508,109.63213235286516,0.0782565541280093,2.6511483
3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,124.01146435696069,146.63988736665937,-29.055449877604477,41.01302058886066,0.5997275087718514,2.629803
3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,127.03699401530264,147.92946846940796,-31.280465863064464,-34.163831086264736,-0.8723269841442346,2.6084576
4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,130.09898739930807,149.20369223992554,-33.58711295296206,-105.28838014223189,0.9045910437512058,2.5871124
4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,133.19744450897704,150.4629201517789,-35.976696695263925,-161.713949908893,0.9907762222668778,2.565767
4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,136.3323653443095,151.70750106455287,-38.4505226379365,-194.3992922150701,0.944811892221998,2.5444217
4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,139.50374990530543,152.9377718040122,-41.00989632894658,-197.4705944963881,0.9412356128634304,2.5230765
4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,142.71159819196484,154.15405770928697,-43.656123316260576,-169.43081501970934,0.9842653195685472,2.5017312
4.271356783919599,4.271356783919599,4.271356783919599,4.271356783919599,4.271356783919599,4.271356783919599,4.271356783919599,4.271356783919599,145.95591020428785,155.35667314930598,-46.39050914784527,-113.76346054096764,0.9521513307105258,2.480386
4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,149.23668594227414,156.54592201053006,-49.21435937166704,-38.74745576257112,-0.3285029715333196,2.4590406
4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,152.55392540592405,157.72209815787636,-52.12897953569264,43.58439293434406,-0.98307044335681,2.4376955
4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,155.90762859523747,158.88548587058463,-55.13567518788864,119.2621781469578,0.980746078707504,2.4163501
4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,159.2977955102144,160.03636025464158,-58.23575187622159,174.73138767226973,-0.3898090692389455,2.3950047
4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,162.72442615085473,161.1749876332598,-61.4305151486581,199.36355013121968,-0.7127113456672755,2.3736596
4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,166.18752051715865,162.30162591679897,-64.7212705531648,187.66188616290583,-0.452582392438145,2.3523142
4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,169.68707860912602,163.4165249534136,-68.10932363770826,140.69337949260037,0.9924232747954423,2.3309689
4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,173.2231004267569,164.5199268616204,-71.59597995025504,66.36943178015152,0.9763282145815112,2.3096237
4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,176.79558597005123,165.61206634589269,-75.18254503877179,-21.617618141908768,-0.3854269889553134,2.2882783
4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,180.40453523900916,166.69317099630976,-78.87032445122509,-106.13865699870992,0.9537518895204218,2.266933
4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,184.04994823363043,167.7634615732202,-82.66062373558151,-169.90612952029988,0.9842273678476512,2.2455878
4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,187.7318249539153,168.82315227780776,-86.5547484398077,-199.08930132425576,0.9484311216766038,2.2242424
4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,191.4501653998637,169.87245100939057,-90.5540041118702,-186.51418890885984,0.9646449130097708,2.2028973
4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,195.20496957147543,170.9115596102261,-94.6596962997356,-133.6895857951762,0.999471214871069,2.181552
4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,198.99623746875085,171.94067409854333,-98.87313055137054,-51.07035936008456,0.6192191913894539,2.1602066
5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,202.82396909168963,172.95998489047403,-103.1956124147416,43.69567596083756,0.0325124129458672,2.1388614
5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,206.688164440292,173.96967701151388,-107.62844743781534,129.34447718138142,0.9688807794328956,2.117516
5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,210.58882351455765,174.96993029809855,-112.17294116855834,185.73777715672787,0.8634710592338257,2.096171
5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,214.52594631448693,175.96091958984425,-116.83039915493733,198.74230770348217,0.9985006485050488,2.0748255
5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,218.49953284007975,176.94281491296903,-121.60212694491872,164.05507197167182,-0.1097176361004614,2.0534801
5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,222.50958309133603,177.91578165537285,-126.4894300864693,88.90358056946248,-0.9421011949835196,2.032135
5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,226.55609706825584,178.87998073382974,-131.49361412755547,-9.0325768193963,0.2536622255625889,2.0107896
5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,230.6390747708392,179.835568753714,-136.615984616144,-105.48221199612811,0.9922360316817592,1.9894444
5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,234.75851619908585,180.7826981616561,-141.85784710020135,-175.48623421771248,0.9660389226131254,1.9680991
5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,238.91442135299616,181.72151739150303,-147.22050712769416,-199.96324280363723,0.9361675929403686,1.9467537
5.512562814070352,5.512562814070352,5.512562814070352,5.512562814070352,5.512562814070352,5.512562814070352,5.512562814070352,5.512562814070352,243.10679023256984,182.65217100392888,-152.7052702465891,-171.2098917955319,0.9673139498611216,1.9254085
5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,247.33562283780708,183.57479982002752,-158.31344200485267,-95.7049213518516,0.9921253445706272,1.9040632
5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,251.60091916870783,184.4895410491937,-164.04632795045146,6.836340087329935,0.3594295841964541,1.882718
5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,255.90267922527207,185.39652841158556,-169.9052336313521,108.2475442766865,0.7669406246333028,1.8613727
5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,260.2409030074998,186.29589225543825,-175.8914645955212,179.51046716154326,0.7608290276257841,1.8400273
5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,264.61559051539103,187.18775966948985,-182.00632639092527,199.18647987492284,-0.9188829680751568,1.8186821
5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,269.02674174894577,188.07225459076017,-188.25112456553111,160.22546708208395,-0.5663376626392549,1.7973368
5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,273.47435670816395,188.9494979079104,-194.62716466730512,72.92398607379977,-0.611544427455163,1.7759914
5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,277.95843539304565,189.8196075604013,-201.135752244214,-37.23845824663876,0.9243101932833326,1.7546463
5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,282.47897780359085,190.6826986336508,-207.77819284422415,-136.671712322986,0.9806341093064748,1.7333009
5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,287.0359839397995,191.5388834503859,-214.5557920153024,-193.84085870867608,0.9214662863980896,1.7119557
6.037688442211056,6.037688442211056,6.037688442211056,6.037688442211056,6.037688442211056,6.037688442211056,6.037688442211056,6.037688442211056,291.6294538016717,192.3882716583674,-221.46985530541525,-189.50674582911125,0.9237373034241778,1.6906104
6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,296.25938738920735,193.23097031466023,-228.52168826252927,-123.67737962807068,0.9836669244932084,1.669265
6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,300.9257847024065,194.06708396661188,-235.71259643461104,-16.65842913797166,0.9246909391748516,1.6479198
6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,305.6286457412691,194.8967147296908,-243.04388536962728,96.66850893937084,-0.2743094688324236,1.6265745
6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,310.36797050579526,195.71996236233048,-250.5168606155445,177.95796896594987,0.637825998260945,1.6052291
