z1,z2,z3,z4,z5,z6,z7,z8,f1,f2,f3,f4,f5
0.9773869346733668,0.9773869346733668,0.9773869346733668,0.9773869346733668,0.9773869346733668,0.9773869346733668,0.9773869346733668,0.9773869346733668,7.642281760561601,-2.4473747982610847,3.8643447344548294,163.29569057003098,172.35494226678634
1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,1.0251256281407035,8.407060427766977,2.655223095810466,4.150722045367363,173.5724041548212,188.785409723766
1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,1.0728643216080402,9.208302820635843,7.525524850027998,4.436412225771164,182.6374796684623,203.8077195648973
1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,1.120603015075377,10.046008939168205,12.183763300712029,4.720109727699634,190.1564742651944,217.10635623277426
1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,1.1683417085427137,10.920178783364058,16.6476378324123,5.000509003186179,195.78062692080078,228.34895253976333
1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,1.2160804020100502,11.830812353223404,20.932720453244755,5.276304504264206,199.15521108887773,237.1950483996101
1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,1.263819095477387,12.777909648746244,25.052783635237265,5.54619068296712,199.93008413160769,243.30696809855831
1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,1.3115577889447236,13.761470669932578,29.02006733800752,5.808861991328325,197.77248445614987,246.36288445541828
1.3592964824120601,1.3592964824120601,1.3592964824120601,1.3592964824120601,1.3592964824120601,1.3592964824120601,1.3592964824120601,1.3592964824120601,14.781495416782402,32.84549827113867,6.063012881381224,192.38201823633773,246.07202480564
1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,1.4070351758793969,15.837983889295725,36.538871293589025,6.307337805159226,183.50763942582319,242.19183241386716
1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,1.4547738693467336,16.930936087472535,40.10900053487565,6.540531214695735,170.96625971315805,234.54672755020198
1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,1.5025125628140703,18.060352011312844,43.56384610728274,6.761287562024155,154.66243168216005,223.0479173627798
1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,1.550251256281407,19.22623166081664,46.910620992441686,6.968301299177891,134.60833420306324,207.71348815549948
1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,1.5979899497487438,20.42857503598394,50.15588171195824,7.16026687819035,110.94306298806669,188.6877866141992
1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,1.6457286432160805,21.667382136814727,53.30560564753711,7.335878751094938,83.95000429140724,166.258870826854
1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,1.693467336683417,22.942652963309005,56.365257302182016,7.493831369925052,54.07086319067672,140.87260482609278
1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,1.7412060301507537,24.25438751546678,59.339845347884825,7.632819186714106,21.914751284021857,113.14180333408757
1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,1.7889447236180904,25.60258579328805,62.233971955646545,7.751536653495501,-11.739362672803635,83.84873172962646
1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,1.8366834170854272,26.98724779677281,65.05187562779146,7.8486782223026434,-45.948543497037704,53.9392581498292
1.8844221105527639,1.8844221105527639,1.8844221105527639,1.8844221105527639,1.8844221105527639,1.8844221105527639,1.8844221105527639,1.8844221105527639,28.408373525921064,67.79746853331326,7.922938345168938,-79.62171094071354,24.50706946368973
1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,1.9321608040201004,29.865962980732807,70.4743691716691,7.973011474127792,-111.54671477859081,-3.2333711520611246
1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,1.979899497487437,31.360016161208048,73.08593104935828,7.997592061212607,-140.4295454285962,-27.986006156817282
2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,2.027638190954774,32.89053306734678,75.63526793944965,7.995374558456788,-164.94592956881658,-48.424754003563365
2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,2.0753768844221105,34.45751369914901,78.12527620130986,7.96505341789374,-183.8047332981346,-63.256889979782
2.1231155778894473,2.1231155778894473,2.1231155778894473,2.1231155778894473,2.1231155778894473,2.1231155778894473,2.1231155778894473,2.1231155778894473,36.06095805661473,80.55865456178282,7.9053230915568715,-195.8215874007049,-71.2966516907505
2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.1708542713567835,37.70086613974393,82.93792169659915,7.814878031479585,-199.99999519131754,-71.54632932349486
2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.2185929648241203,39.37723794853664,85.26543189918885,7.692412689695292,-195.6159433752971,-63.280860837876304
2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,2.266331658291457,41.09007348299284,87.54338908126584,7.536621518237384,-182.3007978750601,-46.13071379256405
2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,2.3140703517587937,42.83937274311255,89.77385931388302,7.346198969139275,-160.11614449770101,-20.156713471566178
2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.3618090452261304,44.62513572889572,91.95878208781846,7.119839494434373,-129.61336759694265,14.090389714205884
2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,2.409547738693467,46.44736244034242,94.09998044709306,6.856237546156075,-91.87030444902359,55.53327598456798
2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,2.457286432160804,48.30605287745259,96.19917012829058,6.554087576337789,-48.497430190701095,102.56188039137987
2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.5050251256281406,50.20120704022625,98.25796782048188,6.2120840370129216,-1.6068681423668427,153.0643907553542
2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,2.5527638190954773,52.13282492866342,100.27789864537682,5.828921380214876,46.26079823619349,204.5004431904486
2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,2.600502512562814,54.100906542764065,102.26040294440836,5.403294057977067,92.25434967867558,254.01895322382506
2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,2.648241206030151,56.105451882528214,104.20684244840506,4.9338965223328834,133.37335740878686,298.619548262053
2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.6959798994974875,58.146460947955866,106.11850589604994,4.419423225315736,166.66794112141886,335.3523311907404
2.7437185929648242,2.7437185929648242,2.7437185929648242,2.7437185929648242,2.7437185929648242,2.7437185929648242,2.7437185929648242,2.7437185929648242,60.223933739046984,107.9966141591842,3.8585686189590405,189.46683461657625,361.5459511337665
2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,2.791457286432161,62.33787025580163,109.84232492600556,3.250027155296184,199.6188414071409,375.0490637442443
2.8391959798994972,2.8391959798994972,2.8391959798994972,2.8391959798994972,2.8391959798994972,2.8391959798994972,2.8391959798994972,2.8391959798994972,64.48827049821973,111.65673698714846,2.5924932863605967,195.72823341569267,374.46573418742145
2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,2.886934673366834,66.67513446630134,113.440894164382,1.8846614641856547,177.36108764261934,359.3617777374883
2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.9346733668341707,68.89846216004645,115.19578891709965,1.1252261408047843,145.1976311113284,330.4171083292793
2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,2.9824120603015074,71.15825357945506,116.92236565779967,0.31288176825137626,101.10602343649795,289.49952444200403
3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,3.030150753768844,73.45450872452716,118.62152380428817,-0.5536772014411611,48.11619663122627,239.63855195860046
3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,3.077889447236181,75.78722759526273,120.29412059329968,-1.475756316239412,-9.721265782068354,184.88432609025463
3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,3.1256281407035176,78.15641019166183,121.9409736775715,-2.4546611241099825,-67.59666783326031,130.04605491186305
3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,3.1733668341708543,80.56205651372441,123.56286352606769,-3.4916971730194604,-120.3162441903987,80.31697867637395
3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,3.221105527638191,83.00416656145048,125.16053564499101,-4.588170010934448,-162.76947781395222,40.80705438155482
3.2688442211055277,3.2688442211055277,3.2688442211055277,3.2688442211055277,3.2688442211055277,3.2688442211055277,3.2688442211055277,3.2688442211055277,85.48274033484005,126.7347026354032,-5.745385185821544,-190.45256965664512,16.019488127776583
3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,3.316582914572864,87.99777783389308,128.28604610166977,-6.964648245647311,-199.99827946045517,9.320896229460374
3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,3.3643216080402008,90.54927905860961,129.81521842352063,-8.247264738378377,-189.652055181825,22.46517756192685
3.4120603015075375,3.4120603015075375,3.4120603015075375,3.4120603015075375,3.4120603015075375,3.4120603015075375,3.4120603015075375,3.4120603015075375,93.13724400898967,131.32284440325975,-9.59454021198135,-159.62962904945445,55.23591915081363
3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,3.459798994974874,95.76167268503319,132.80952279853122,-11.00778021442278,-112.29405889034199,105.26935637879963
3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,3.507537688442211,98.4225650867402,134.27582775005322,-12.488290293669294,-52.10191768799653,168.1081848551276
3.5552763819095476,3.5552763819095476,3.5552763819095476,3.5552763819095476,3.5552763819095476,3.5552763819095476,3.5552763819095476,3.5552763819095476,101.11992121411073,135.7223101128403,-14.03737599768748,14.710610890035964,237.5154662192995
3.6030150753768844,3.6030150753768844,3.6030150753768844,3.6030150753768844,3.6030150753768844,3.6030150753768844,3.6030150753768844,3.6030150753768844,103.85374106714474,137.14949869863875,-15.656342874443936,80.70149377684145,306.048390668181
3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,3.650753768844221,106.62402464584227,138.55790143658552,-17.34649647190524,138.0207594055841,365.85618901610667
3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,3.698492462311558,109.43077195020328,139.94800645846902,-19.109142338038012,179.35937350923027,409.6290095798646
3.7462311557788945,3.7462311557788945,3.7462311557788945,3.7462311557788945,3.7462311557788945,3.7462311557788945,3.7462311557788945,3.7462311557788945,112.27398298022776,141.3202831143922,-20.945586020808822,198.94170118088343,431.59038125469453
3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,3.7939698492462313,115.15365773591577,142.67518292412498,-22.857133068184282,193.4293263552347,428.4010339470912
3.8417085427135675,3.8417085427135675,3.8417085427135675,3.8417085427135675,3.8417085427135675,3.8417085427135675,3.8417085427135675,3.8417085427135675,118.06979621726724,144.01314046897488,-24.84508902813098,162.59449150596916,399.8323391640803
3.8894472361809043,3.8894472361809043,3.8894472361809043,3.8894472361809043,3.8894472361809043,3.8894472361809043,3.8894472361809043,3.8894472361809043,121.0223984242822,145.33457422858007,-26.910759448615508,109.63213235286517,349.0783455571119
3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,3.937185929648241,124.01146435696067,146.63988736665937,-29.055449877604474,41.01302058886066,282.60892243487626
3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,3.9849246231155777,127.03699401530264,147.92946846940796,-31.280465863064464,-34.163831086264736,209.52216553538142
4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,4.032663316582914,130.09898739930807,149.20369223992554,-33.58711295296206,-105.28838014223187,140.42718654403967
4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,4.080402010050252,133.19744450897704,150.4629201517789,-35.976696695263925,-161.713949908893,85.96971805659902
4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,4.128140703517587,136.33236534430947,151.70750106455287,-38.4505226379365,-194.39929221507006,55.190051555855774
4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,4.175879396984925,139.50374990530545,152.93777180401221,-41.00989632894658,-197.47059449638812,53.96103088398297
4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,4.223618090452261,142.71159819196484,154.15405770928697,-43.656123316260576,-169.43081501970934,83.77871756528188
4.2713567839195985,4.2713567839195985,4.2713567839195985,4.2713567839195985,4.2713567839195985,4.2713567839195985,4.2713567839195985,4.2713567839195985,145.95591020428785,155.35667314930598,-46.390509147845265,-113.76346054096764,141.15861366478094
4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,4.319095477386934,149.23668594227414,156.54592201053006,-49.214359371667044,-38.74745576257112,217.82079281856602
4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,4.366834170854271,152.55392540592405,157.72209815787636,-52.128979535692636,43.58439293434406,301.7314369624519
4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,4.414572864321608,155.90762859523747,158.88548587058463,-55.13567518788864,119.26217814695781,378.91961742489127
4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,4.4623115577889445,159.2977955102144,160.03636025464158,-58.235751876221585,174.73138767226973,435.82979156090414
4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,4.510050251256281,162.72442615085473,161.1749876332598,-61.4305151486581,199.36355013121968,461.83244876667607
4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,4.557788944723618,166.18752051715865,162.30162591679897,-64.7212705531648,187.66188616290583,451.42976204369864
4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,4.605527638190955,169.68707860912602,163.41652495341359,-68.10932363770826,140.69337949260037,405.68765941743175
4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,4.653266331658291,173.2231004267569,164.5199268616204,-71.59597995025504,66.36943178015152,332.5164791182738
4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,4.701005025125628,176.79558597005123,165.61206634589269,-75.18254503877179,-21.617618141908768,245.60748913526336
4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,4.748743718592965,180.40453523900914,166.69317099630976,-78.87032445122509,-106.13865699870992,162.08872478538393
4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,4.796482412060302,184.04994823363043,167.7634615732202,-82.66062373558151,-169.90612952029988,99.24665655096925
4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,4.844221105527638,187.73182495391532,168.82315227780776,-86.5547484398077,-199.08930132425576,70.91092746765969
4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,4.891959798994975,191.45016539986366,169.87245100939055,-90.5540041118702,-186.51418890885984,84.2544233885242
4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,4.939698492462312,195.20496957147546,170.91155961022613,-94.6596962997356,-133.6895857951762,137.76724708678975
4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,4.9874371859296485,198.99623746875085,171.94067409854333,-98.87313055137054,-51.07035936008456,220.99342165583906
5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,5.035175879396985,202.82396909168963,172.95998489047403,-103.19561241474159,43.69567596083756,316.2840175282596
5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,5.082914572864322,206.68816444029196,173.96967701151388,-107.62844743781534,129.34447718138142,402.3738711953719
5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,5.130653266331658,210.58882351455765,174.96993029809857,-112.17294116855834,185.73777715672787,459.12358980082575
5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,5.1783919597989945,214.52594631448693,175.96091958984425,-116.83039915493731,198.74230770348217,472.39877445287607
5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,5.226130653266331,218.49953284007978,176.94281491296903,-121.60212694491872,164.05507197167182,437.89529277980193
5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,5.273869346733668,222.50958309133605,177.91578165537285,-126.4894300864693,88.90358056946248,362.83951522970204
5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,5.321608040201005,226.55609706825584,178.87998073382974,-131.49361412755547,-9.0325768193963,264.90988685513383
5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,5.369346733668341,230.63907477083916,179.835568753714,-136.615984616144,-105.48221199612813,168.37644691228098
5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,5.417085427135678,234.75851619908582,180.7826981616561,-141.85784710020135,-175.48623421771248,98.19713304282811
5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,5.464824120603015,238.91442135299616,181.72151739150303,-147.22050712769416,-199.96324280363723,73.45218881316777
5.5125628140703515,5.5125628140703515,5.5125628140703515,5.5125628140703515,5.5125628140703515,5.5125628140703515,5.5125628140703515,5.5125628140703515,243.10679023256986,182.65217100392886,-152.7052702465891,-171.2098917955319,101.8437991943778
5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,5.560301507537688,247.33562283780708,183.57479982002752,-158.31344200485267,-95.7049213518516,176.89205930113033
5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,5.608040201005025,251.60091916870786,184.4895410491937,-164.04632795045146,6.836340087329935,278.88047235478
5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,5.655778894472362,255.90267922527207,185.39652841158554,-169.9052336313521,108.2475442766865,379.64151828219195
5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,5.703517587939698,260.2409030074998,186.29589225543825,-175.8914645955212,179.51046716154326,450.15579782896015
5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,5.751256281407035,264.61559051539103,187.18775966948985,-182.00632639092532,199.18647987492284,468.98350366887837
5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,5.798994974874372,269.02674174894577,188.07225459076017,-188.25112456553111,160.22546708208395,429.0733388562587
5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,5.846733668341709,273.47435670816395,188.9494979079104,-194.62716466730512,72.92398607379977,340.72067602256897
5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,5.894472361809045,277.95843539304565,189.8196075604013,-201.13575224421396,-37.23845824663876,229.40383246259427
5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,5.942211055276382,282.47897780359085,190.6826986336508,-207.77819284422418,-136.671712322986,128.7117712700315
5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,5.989949748743719,287.0359839397995,191.5388834503859,-214.55579201530242,-193.84085870867608,70.17821666620694
6.0376884422110555,6.0376884422110555,6.0376884422110555,6.0376884422110555,6.0376884422110555,6.0376884422110555,6.0376884422110555,6.0376884422110555,291.6294538016717,192.3882716583674,-221.46985530541525,-189.50674582911125,73.04112432551256
6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,6.085427135678392,296.25938738920735,193.23097031466025,-228.52168826252932,-123.67737962807068,137.2912898132676
6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,6.133165829145728,300.9257847024065,194.06708396661188,-235.71259643461104,-16.65842913797166,242.6218430964356
6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,6.180904522613065,305.6286457412691,194.89671472969079,-243.04388536962728,96.66850893937085,354.14998404070343
6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,6.2286432160804015,310.36797050579526,195.71996236233048,-250.5168606155445,177.95796896594987,433.5290412185311
6.276381909547738,6.276381909547738,6.276381909547738,6.276381909547738,6.276381909547738,6.276381909547738,6.276381909547738,6.276381909547738,315.1437589959849,196.53692433791613,-258.1328277203293,198.48749193995374,452.0353475535254
6.324120603015075,6.324120603015075,6.324120603015075,6.324120603015075,6.324120603015075,6.324120603015075,6.324120603015075,6.324120603015075,319.95601121183796,197.347695914044,-265.89309223194823,149.7538205146608,401.1644354085945
6.371859296482412,6.371859296482412,6.371859296482412,6.371859296482412,6.371859296482412,6.371859296482412,6.371859296482412,6.371859296482412,324.8047271533547,198.15237019917672,-273.79895969836804,47.56259426267606,296.7207319168394
6.419597989949748,6.419597989949748,6.419597989949748,6.419597989949748,6.419597989949748,6.419597989949748,6.419597989949748,6.419597989949748,329.6899068205348,198.95103821681025,-281.8517356675552,-72.42262177289848,174.3665875968914
6.467336683417085,6.467336683417085,6.467336683417085,6.467336683417085,6.467336683417085,6.467336683417085,6.467336683417085,6.467336683417085,334.6115502133784,199.74378896726478,-290.0527256874762,-166.7361166656626,77.56649682750432
6.515075376884422,6.515075376884422,6.515075376884422,6.515075376884422,6.515075376884422,6.515075376884422,6.515075376884422,6.515075376884422,339.56965733188554,200.53070948720233,-298.4032353060978,-199.87955906568413,41.817572447305906
6.562814070351759,6.562814070351759,6.562814070351759,6.562814070351759,6.562814070351759,6.562814070351759,6.562814070351759,6.562814070351759,344.56422817605613,201.31188490697153,-306.9045700713867,-158.11759847866358,80.85394453297744
